"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"11.02.2024 15:15 - 11.02.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 15:30 - 11.02.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 15:45 - 11.02.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 16:00 - 11.02.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 16:15 - 11.02.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 16:30 - 11.02.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 16:45 - 11.02.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 17:00 - 11.02.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 17:15 - 11.02.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 17:30 - 11.02.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 17:45 - 11.02.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 18:00 - 11.02.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 18:15 - 11.02.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 18:30 - 11.02.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 18:45 - 11.02.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 19:00 - 11.02.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 19:15 - 11.02.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 19:30 - 11.02.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 19:45 - 11.02.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 20:00 - 11.02.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 20:15 - 11.02.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 20:30 - 11.02.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 20:45 - 11.02.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 21:00 - 11.02.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 21:15 - 11.02.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 21:30 - 11.02.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 21:45 - 11.02.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 22:00 - 11.02.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 22:15 - 11.02.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 22:30 - 11.02.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 22:45 - 11.02.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 23:00 - 11.02.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 23:15 - 11.02.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 23:30 - 11.02.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"11.02.2024 23:45 - 12.02.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 00:00 - 12.02.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 00:15 - 12.02.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 00:30 - 12.02.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 00:45 - 12.02.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 01:00 - 12.02.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 01:15 - 12.02.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 01:30 - 12.02.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 01:45 - 12.02.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 02:00 - 12.02.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 02:15 - 12.02.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 02:30 - 12.02.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 02:45 - 12.02.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 03:00 - 12.02.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 03:15 - 12.02.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 03:30 - 12.02.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 03:45 - 12.02.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 04:00 - 12.02.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 04:15 - 12.02.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 04:30 - 12.02.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 04:45 - 12.02.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 05:00 - 12.02.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 05:15 - 12.02.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 05:30 - 12.02.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 05:45 - 12.02.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 06:00 - 12.02.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 06:15 - 12.02.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 06:30 - 12.02.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 06:45 - 12.02.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 07:00 - 12.02.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 07:15 - 12.02.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 07:30 - 12.02.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 07:45 - 12.02.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 08:00 - 12.02.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 08:15 - 12.02.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 08:30 - 12.02.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 08:45 - 12.02.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 09:00 - 12.02.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 09:15 - 12.02.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 09:30 - 12.02.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 09:45 - 12.02.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 10:00 - 12.02.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 10:15 - 12.02.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 10:30 - 12.02.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 10:45 - 12.02.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 11:00 - 12.02.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 11:15 - 12.02.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 11:30 - 12.02.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 11:45 - 12.02.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 12:00 - 12.02.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 12:15 - 12.02.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 12:30 - 12.02.2024 12:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 12:45 - 12.02.2024 13:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 13:00 - 12.02.2024 13:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 13:15 - 12.02.2024 13:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 13:30 - 12.02.2024 13:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 13:45 - 12.02.2024 14:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 14:00 - 12.02.2024 14:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 14:15 - 12.02.2024 14:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 14:30 - 12.02.2024 14:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 14:45 - 12.02.2024 15:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 15:00 - 12.02.2024 15:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 15:15 - 12.02.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 15:30 - 12.02.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 15:45 - 12.02.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 16:00 - 12.02.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 16:15 - 12.02.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 16:30 - 12.02.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 16:45 - 12.02.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 17:00 - 12.02.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 17:15 - 12.02.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 17:30 - 12.02.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 17:45 - 12.02.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 18:00 - 12.02.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 18:15 - 12.02.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 18:30 - 12.02.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 18:45 - 12.02.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 19:00 - 12.02.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 19:15 - 12.02.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 19:30 - 12.02.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 19:45 - 12.02.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 20:00 - 12.02.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 20:15 - 12.02.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 20:30 - 12.02.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 20:45 - 12.02.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 21:00 - 12.02.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 21:15 - 12.02.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 21:30 - 12.02.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 21:45 - 12.02.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 22:00 - 12.02.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 22:15 - 12.02.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 22:30 - 12.02.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 22:45 - 12.02.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 23:00 - 12.02.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 23:15 - 12.02.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 23:30 - 12.02.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"12.02.2024 23:45 - 13.02.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 00:00 - 13.02.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 00:15 - 13.02.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 00:30 - 13.02.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 00:45 - 13.02.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 01:00 - 13.02.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 01:15 - 13.02.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 01:30 - 13.02.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 01:45 - 13.02.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 02:00 - 13.02.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 02:15 - 13.02.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 02:30 - 13.02.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 02:45 - 13.02.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 03:00 - 13.02.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 03:15 - 13.02.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 03:30 - 13.02.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 03:45 - 13.02.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 04:00 - 13.02.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 04:15 - 13.02.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 04:30 - 13.02.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 04:45 - 13.02.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 05:00 - 13.02.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 05:15 - 13.02.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 05:30 - 13.02.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 05:45 - 13.02.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 06:00 - 13.02.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 06:15 - 13.02.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 06:30 - 13.02.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 06:45 - 13.02.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 07:00 - 13.02.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 07:15 - 13.02.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 07:30 - 13.02.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 07:45 - 13.02.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 08:00 - 13.02.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 08:15 - 13.02.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 08:30 - 13.02.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 08:45 - 13.02.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 09:00 - 13.02.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 09:15 - 13.02.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 09:30 - 13.02.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 09:45 - 13.02.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 10:00 - 13.02.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 10:15 - 13.02.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 10:30 - 13.02.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 10:45 - 13.02.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 11:00 - 13.02.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 11:15 - 13.02.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 11:30 - 13.02.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 11:45 - 13.02.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 12:00 - 13.02.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 12:15 - 13.02.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 12:30 - 13.02.2024 12:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 12:45 - 13.02.2024 13:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 13:00 - 13.02.2024 13:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 13:15 - 13.02.2024 13:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 13:30 - 13.02.2024 13:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 13:45 - 13.02.2024 14:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 14:00 - 13.02.2024 14:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 14:15 - 13.02.2024 14:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 14:30 - 13.02.2024 14:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 14:45 - 13.02.2024 15:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 15:00 - 13.02.2024 15:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 15:15 - 13.02.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 15:30 - 13.02.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 15:45 - 13.02.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 16:00 - 13.02.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 16:15 - 13.02.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 16:30 - 13.02.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 16:45 - 13.02.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 17:00 - 13.02.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 17:15 - 13.02.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 17:30 - 13.02.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 17:45 - 13.02.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 18:00 - 13.02.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 18:15 - 13.02.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 18:30 - 13.02.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 18:45 - 13.02.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 19:00 - 13.02.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 19:15 - 13.02.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 19:30 - 13.02.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 19:45 - 13.02.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 20:00 - 13.02.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 20:15 - 13.02.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 20:30 - 13.02.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 20:45 - 13.02.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 21:00 - 13.02.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 21:15 - 13.02.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 21:30 - 13.02.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 21:45 - 13.02.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 22:00 - 13.02.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 22:15 - 13.02.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 22:30 - 13.02.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 22:45 - 13.02.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 23:00 - 13.02.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 23:15 - 13.02.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 23:30 - 13.02.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"13.02.2024 23:45 - 14.02.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 00:00 - 14.02.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 00:15 - 14.02.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 00:30 - 14.02.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 00:45 - 14.02.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 01:00 - 14.02.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 01:15 - 14.02.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 01:30 - 14.02.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 01:45 - 14.02.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 02:00 - 14.02.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 02:15 - 14.02.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 02:30 - 14.02.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 02:45 - 14.02.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 03:00 - 14.02.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 03:15 - 14.02.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 03:30 - 14.02.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 03:45 - 14.02.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 04:00 - 14.02.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 04:15 - 14.02.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 04:30 - 14.02.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 04:45 - 14.02.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 05:00 - 14.02.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 05:15 - 14.02.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 05:30 - 14.02.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 05:45 - 14.02.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 06:00 - 14.02.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 06:15 - 14.02.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 06:30 - 14.02.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 06:45 - 14.02.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 07:00 - 14.02.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 07:15 - 14.02.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 07:30 - 14.02.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 07:45 - 14.02.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 08:00 - 14.02.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 08:15 - 14.02.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 08:30 - 14.02.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 08:45 - 14.02.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 09:00 - 14.02.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 09:15 - 14.02.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 09:30 - 14.02.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 09:45 - 14.02.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 10:00 - 14.02.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 10:15 - 14.02.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 10:30 - 14.02.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 10:45 - 14.02.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 11:00 - 14.02.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 11:15 - 14.02.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"14.02.2024 11:30 - 14.02.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
