"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"27.06.2022 00:45 - 27.06.2022 01:00","0","0","n/e","164","164","n/e","197","197","n/e"
"27.06.2022 01:00 - 27.06.2022 01:15","0","0","n/e","164","164","n/e","193","193","n/e"
"27.06.2022 01:15 - 27.06.2022 01:30","0","0","n/e","167","167","n/e","191","191","n/e"
"27.06.2022 01:30 - 27.06.2022 01:45","0","0","n/e","172","172","n/e","193","193","n/e"
"27.06.2022 01:45 - 27.06.2022 02:00","0","0","n/e","178","178","n/e","193","193","n/e"
"27.06.2022 02:00 - 27.06.2022 02:15","0","0","n/e","184","184","n/e","192","192","n/e"
"27.06.2022 02:15 - 27.06.2022 02:30","0","0","n/e","185","185","n/e","187","187","n/e"
"27.06.2022 02:30 - 27.06.2022 02:45","0","0","n/e","181","181","n/e","174","174","n/e"
"27.06.2022 02:45 - 27.06.2022 03:00","0","0","n/e","177","177","n/e","161","161","n/e"
"27.06.2022 03:00 - 27.06.2022 03:15","0","0","n/e","173","173","n/e","148","148","n/e"
"27.06.2022 03:15 - 27.06.2022 03:30","0","0","n/e","171","171","n/e","139","139","n/e"
"27.06.2022 03:30 - 27.06.2022 03:45","0","0","n/e","170","170","n/e","133","133","n/e"
"27.06.2022 03:45 - 27.06.2022 04:00","0","0","n/e","169","169","n/e","125","125","n/e"
"27.06.2022 04:00 - 27.06.2022 04:15","0","0","n/e","168","168","n/e","121","121","n/e"
"27.06.2022 04:15 - 27.06.2022 04:30","0","0","n/e","166","166","n/e","114","114","n/e"
"27.06.2022 04:30 - 27.06.2022 04:45","0","0","n/e","163","163","n/e","111","111","n/e"
"27.06.2022 04:45 - 27.06.2022 05:00","0","0","n/e","161","161","n/e","106","106","n/e"
"27.06.2022 05:00 - 27.06.2022 05:15","0","0","n/e","158","158","n/e","102","102","n/e"
"27.06.2022 05:15 - 27.06.2022 05:30","2","2","n/e","156","156","n/e","97","97","n/e"
"27.06.2022 05:30 - 27.06.2022 05:45","6","6","n/e","153","153","n/e","92","92","n/e"
"27.06.2022 05:45 - 27.06.2022 06:00","11","11","n/e","151","151","n/e","88","88","n/e"
"27.06.2022 06:00 - 27.06.2022 06:15","12","12","n/e","148","148","n/e","83","83","n/e"
"27.06.2022 06:15 - 27.06.2022 06:30","57","57","n/e","146","146","n/e","79","79","n/e"
"27.06.2022 06:30 - 27.06.2022 06:45","100","100","n/e","144","144","n/e","76","76","n/e"
"27.06.2022 06:45 - 27.06.2022 07:00","145","145","n/e","141","141","n/e","76","76","n/e"
"27.06.2022 07:00 - 27.06.2022 07:15","189","189","n/e","139","139","n/e","74","74","n/e"
"27.06.2022 07:15 - 27.06.2022 07:30","243","243","n/e","136","136","n/e","73","73","n/e"
"27.06.2022 07:30 - 27.06.2022 07:45","302","302","n/e","134","134","n/e","73","73","n/e"
"27.06.2022 07:45 - 27.06.2022 08:00","357","357","n/e","131","131","n/e","71","71","n/e"
"27.06.2022 08:00 - 27.06.2022 08:15","411","411","n/e","128","128","n/e","72","72","n/e"
"27.06.2022 08:15 - 27.06.2022 08:30","546","546","n/e","128","128","n/e","74","74","n/e"
"27.06.2022 08:30 - 27.06.2022 08:45","680","680","n/e","131","131","n/e","76","76","n/e"
"27.06.2022 08:45 - 27.06.2022 09:00","817","817","n/e","134","134","n/e","78","78","n/e"
"27.06.2022 09:00 - 27.06.2022 09:15","949","949","n/e","137","137","n/e","80","80","n/e"
"27.06.2022 09:15 - 27.06.2022 09:30","1056","1056","n/e","141","141","n/e","87","87","n/e"
"27.06.2022 09:30 - 27.06.2022 09:45","1165","1165","n/e","146","146","n/e","95","95","n/e"
"27.06.2022 09:45 - 27.06.2022 10:00","1272","1272","n/e","151","151","n/e","104","104","n/e"
"27.06.2022 10:00 - 27.06.2022 10:15","1378","1378","n/e","156","156","n/e","113","113","n/e"
"27.06.2022 10:15 - 27.06.2022 10:30","1485","1485","n/e","166","166","n/e","126","126","n/e"
"27.06.2022 10:30 - 27.06.2022 10:45","1589","1589","n/e","181","181","n/e","139","139","n/e"
"27.06.2022 10:45 - 27.06.2022 11:00","1694","1694","n/e","196","196","n/e","154","154","n/e"
"27.06.2022 11:00 - 27.06.2022 11:15","1800","1800","n/e","211","211","n/e","170","170","n/e"
"27.06.2022 11:15 - 27.06.2022 11:30","1936","1936","n/e","210","210","n/e","181","181","n/e"
"27.06.2022 11:30 - 27.06.2022 11:45","2071","2071","n/e","192","192","n/e","191","191","n/e"
"27.06.2022 11:45 - 27.06.2022 12:00","2205","2205","n/e","174","174","n/e","201","201","n/e"
"27.06.2022 12:00 - 27.06.2022 12:15","2341","2341","n/e","157","157","n/e","211","211","n/e"
"27.06.2022 12:15 - 27.06.2022 12:30","2407","2407","n/e","145","145","n/e","218","218","n/e"
"27.06.2022 12:30 - 27.06.2022 12:45","2474","2474","n/e","140","140","n/e","225","225","n/e"
"27.06.2022 12:45 - 27.06.2022 13:00","2539","2539","n/e","135","135","n/e","232","232","n/e"
"27.06.2022 13:00 - 27.06.2022 13:15","2607","2607","n/e","131","131","n/e","238","238","n/e"
"27.06.2022 13:15 - 27.06.2022 13:30","2636","2636","n/e","125","125","n/e","248","248","n/e"
"27.06.2022 13:30 - 27.06.2022 13:45","2666","2666","n/e","119","119","n/e","260","260","n/e"
"27.06.2022 13:45 - 27.06.2022 14:00","2694","2694","n/e","112","112","n/e","271","271","n/e"
"27.06.2022 14:00 - 27.06.2022 14:15","2720","2720","n/e","106","106","n/e","282","282","n/e"
"27.06.2022 14:15 - 27.06.2022 14:30","3134","3134","n/e","106","106","n/e","287","287","n/e"
"27.06.2022 14:30 - 27.06.2022 14:45","3541","3541","n/e","113","113","n/e","285","285","n/e"
"27.06.2022 14:45 - 27.06.2022 15:00","3950","3950","n/e","120","120","n/e","284","284","n/e"
"27.06.2022 15:00 - 27.06.2022 15:15","4359","4359","n/e","127","127","n/e","282","282","n/e"
"27.06.2022 15:15 - 27.06.2022 15:30","4278","4278","n/e","135","135","n/e","285","285","n/e"
"27.06.2022 15:30 - 27.06.2022 15:45","4195","4195","n/e","145","145","n/e","289","289","n/e"
"27.06.2022 15:45 - 27.06.2022 16:00","4113","4113","n/e","155","155","n/e","293","293","n/e"
"27.06.2022 16:00 - 27.06.2022 16:15","4029","4029","n/e","165","165","n/e","297","297","n/e"
"27.06.2022 16:15 - 27.06.2022 16:30","3893","3893","n/e","178","178","n/e","300","300","n/e"
"27.06.2022 16:30 - 27.06.2022 16:45","3751","3751","n/e","195","195","n/e","308","308","n/e"
"27.06.2022 16:45 - 27.06.2022 17:00","3614","3614","n/e","212","212","n/e","310","310","n/e"
"27.06.2022 17:00 - 27.06.2022 17:15","3476","3476","n/e","229","229","n/e","315","315","n/e"
"27.06.2022 17:15 - 27.06.2022 17:30","3416","3416","n/e","243","243","n/e","314","314","n/e"
"27.06.2022 17:30 - 27.06.2022 17:45","3354","3354","n/e","256","256","n/e","308","308","n/e"
"27.06.2022 17:45 - 27.06.2022 18:00","3293","3293","n/e","269","269","n/e","302","302","n/e"
"27.06.2022 18:00 - 27.06.2022 18:15","3234","3234","n/e","281","281","n/e","293","293","n/e"
"27.06.2022 18:15 - 27.06.2022 18:30","2990","2990","n/e","292","292","n/e","295","295","n/e"
"27.06.2022 18:30 - 27.06.2022 18:45","2746","2746","n/e","301","301","n/e","303","303","n/e"
"27.06.2022 18:45 - 27.06.2022 19:00","2504","2504","n/e","310","310","n/e","313","313","n/e"
"27.06.2022 19:00 - 27.06.2022 19:15","2259","2259","n/e","320","320","n/e","323","323","n/e"
"27.06.2022 19:15 - 27.06.2022 19:30","2037","2037","n/e","333","333","n/e","333","333","n/e"
"27.06.2022 19:30 - 27.06.2022 19:45","1813","1813","n/e","350","350","n/e","348","348","n/e"
"27.06.2022 19:45 - 27.06.2022 20:00","1592","1592","n/e","368","368","n/e","362","362","n/e"
"27.06.2022 20:00 - 27.06.2022 20:15","1367","1367","n/e","385","385","n/e","375","375","n/e"
"27.06.2022 20:15 - 27.06.2022 20:30","1193","1193","n/e","395","395","n/e","389","389","n/e"
"27.06.2022 20:30 - 27.06.2022 20:45","1019","1019","n/e","398","398","n/e","402","402","n/e"
"27.06.2022 20:45 - 27.06.2022 21:00","845","845","n/e","400","400","n/e","415","415","n/e"
"27.06.2022 21:00 - 27.06.2022 21:15","669","669","n/e","402","402","n/e","428","428","n/e"
"27.06.2022 21:15 - 27.06.2022 21:30","526","526","n/e","403","403","n/e","443","443","n/e"
"27.06.2022 21:30 - 27.06.2022 21:45","383","383","n/e","402","402","n/e","465","465","n/e"
"27.06.2022 21:45 - 27.06.2022 22:00","241","241","n/e","402","402","n/e","486","486","n/e"
"27.06.2022 22:00 - 27.06.2022 22:15","97","97","n/e","401","401","n/e","506","506","n/e"
"27.06.2022 22:15 - 27.06.2022 22:30","74","74","n/e","399","399","n/e","533","533","n/e"
"27.06.2022 22:30 - 27.06.2022 22:45","48","48","n/e","397","397","n/e","561","561","n/e"
"27.06.2022 22:45 - 27.06.2022 23:00","25","25","n/e","394","394","n/e","592","592","n/e"
"27.06.2022 23:00 - 27.06.2022 23:15","0","0","n/e","391","391","n/e","621","621","n/e"
"27.06.2022 23:15 - 27.06.2022 23:30","0","0","n/e","393","393","n/e","645","645","n/e"
"27.06.2022 23:30 - 27.06.2022 23:45","0","0","n/e","398","398","n/e","663","663","n/e"
"27.06.2022 23:45 - 28.06.2022 00:00","0","0","n/e","403","403","n/e","681","681","n/e"
"28.06.2022 00:00 - 28.06.2022 00:15","0","0","n/e","431","431","n/e","523","523","n/e"
"28.06.2022 00:15 - 28.06.2022 00:30","0","0","n/e","433","433","n/e","572","572","n/e"
"28.06.2022 00:30 - 28.06.2022 00:45","0","0","n/e","436","436","n/e","632","632","n/e"
"28.06.2022 00:45 - 28.06.2022 01:00","0","0","n/e","439","439","n/e","690","690","n/e"
"28.06.2022 01:00 - 28.06.2022 01:15","0","0","n/e","442","442","n/e","749","749","n/e"
"28.06.2022 01:15 - 28.06.2022 01:30","0","0","n/e","448","448","n/e","811","811","n/e"
"28.06.2022 01:30 - 28.06.2022 01:45","0","0","n/e","458","458","n/e","878","878","n/e"
"28.06.2022 01:45 - 28.06.2022 02:00","0","0","n/e","467","467","n/e","942","942","n/e"
"28.06.2022 02:00 - 28.06.2022 02:15","0","0","n/e","477","477","n/e","1008","1008","n/e"
"28.06.2022 02:15 - 28.06.2022 02:30","0","0","n/e","475","475","n/e","1039","1039","n/e"
"28.06.2022 02:30 - 28.06.2022 02:45","0","0","n/e","462","462","n/e","1036","1036","n/e"
"28.06.2022 02:45 - 28.06.2022 03:00","0","0","n/e","449","449","n/e","1033","1033","n/e"
"28.06.2022 03:00 - 28.06.2022 03:15","0","0","n/e","436","436","n/e","1032","1032","n/e"
"28.06.2022 03:15 - 28.06.2022 03:30","0","0","n/e","426","426","n/e","1029","1029","n/e"
"28.06.2022 03:30 - 28.06.2022 03:45","0","0","n/e","419","419","n/e","1027","1027","n/e"
"28.06.2022 03:45 - 28.06.2022 04:00","0","0","n/e","412","412","n/e","1021","1021","n/e"
"28.06.2022 04:00 - 28.06.2022 04:15","0","0","n/e","404","404","n/e","1017","1017","n/e"
"28.06.2022 04:15 - 28.06.2022 04:30","0","0","n/e","399","399","n/e","1014","1014","n/e"
"28.06.2022 04:30 - 28.06.2022 04:45","0","0","n/e","396","396","n/e","1010","1010","n/e"
"28.06.2022 04:45 - 28.06.2022 05:00","0","0","n/e","393","393","n/e","1005","1005","n/e"
"28.06.2022 05:00 - 28.06.2022 05:15","0","0","n/e","390","390","n/e","1001","1001","n/e"
"28.06.2022 05:15 - 28.06.2022 05:30","7","7","n/e","381","381","n/e","974","974","n/e"
"28.06.2022 05:30 - 28.06.2022 05:45","17","17","n/e","368","368","n/e","924","924","n/e"
"28.06.2022 05:45 - 28.06.2022 06:00","25","25","n/e","354","354","n/e","875","875","n/e"
"28.06.2022 06:00 - 28.06.2022 06:15","33","33","n/e","340","340","n/e","826","826","n/e"
"28.06.2022 06:15 - 28.06.2022 06:30","159","159","n/e","325","325","n/e","780","780","n/e"
"28.06.2022 06:30 - 28.06.2022 06:45","284","284","n/e","310","310","n/e","735","735","n/e"
"28.06.2022 06:45 - 28.06.2022 07:00","409","409","n/e","295","295","n/e","692","692","n/e"
"28.06.2022 07:00 - 28.06.2022 07:15","534","534","n/e","280","280","n/e","647","647","n/e"
"28.06.2022 07:15 - 28.06.2022 07:30","684","684","n/e","267","267","n/e","609","609","n/e"
"28.06.2022 07:30 - 28.06.2022 07:45","834","834","n/e","254","254","n/e","573","573","n/e"
"28.06.2022 07:45 - 28.06.2022 08:00","982","982","n/e","241","241","n/e","542","542","n/e"
"28.06.2022 08:00 - 28.06.2022 08:15","1132","1132","n/e","228","228","n/e","507","507","n/e"
"28.06.2022 08:15 - 28.06.2022 08:30","1420","1420","n/e","216","216","n/e","474","474","n/e"
"28.06.2022 08:30 - 28.06.2022 08:45","1707","1707","n/e","205","205","n/e","441","441","n/e"
"28.06.2022 08:45 - 28.06.2022 09:00","1997","1997","n/e","193","193","n/e","410","410","n/e"
"28.06.2022 09:00 - 28.06.2022 09:15","2286","2286","n/e","181","181","n/e","371","371","n/e"
"28.06.2022 09:15 - 28.06.2022 09:30","2592","2592","n/e","170","170","n/e","342","342","n/e"
"28.06.2022 09:30 - 28.06.2022 09:45","2898","2898","n/e","158","158","n/e","319","319","n/e"
"28.06.2022 09:45 - 28.06.2022 10:00","3205","3205","n/e","147","147","n/e","294","294","n/e"
"28.06.2022 10:00 - 28.06.2022 10:15","3510","3510","n/e","135","135","n/e","270","270","n/e"
"28.06.2022 10:15 - 28.06.2022 10:30","3808","3808","n/e","127","127","n/e","246","246","n/e"
"28.06.2022 10:30 - 28.06.2022 10:45","4106","4106","n/e","122","122","n/e","222","222","n/e"
"28.06.2022 10:45 - 28.06.2022 11:00","4404","4404","n/e","117","117","n/e","200","200","n/e"
"28.06.2022 11:00 - 28.06.2022 11:15","4703","4703","n/e","113","113","n/e","180","180","n/e"
"28.06.2022 11:15 - 28.06.2022 11:30","4830","4830","n/e","112","112","n/e","170","170","n/e"
"28.06.2022 11:30 - 28.06.2022 11:45","4960","4960","n/e","114","114","n/e","177","177","n/e"
"28.06.2022 11:45 - 28.06.2022 12:00","5088","5088","n/e","117","117","n/e","183","183","n/e"
"28.06.2022 12:00 - 28.06.2022 12:15","5216","5216","n/e","120","120","n/e","189","189","n/e"
"28.06.2022 12:15 - 28.06.2022 12:30","5358","5358","n/e","123","123","n/e","196","196","n/e"
"28.06.2022 12:30 - 28.06.2022 12:45","5501","5501","n/e","126","126","n/e","205","205","n/e"
"28.06.2022 12:45 - 28.06.2022 13:00","5646","5646","n/e","129","129","n/e","214","214","n/e"
"28.06.2022 13:00 - 28.06.2022 13:15","5788","5788","n/e","132","132","n/e","222","222","n/e"
"28.06.2022 13:15 - 28.06.2022 13:30","5848","5848","n/e","135","135","n/e","228","228","n/e"
"28.06.2022 13:30 - 28.06.2022 13:45","5912","5912","n/e","138","138","n/e","238","238","n/e"
"28.06.2022 13:45 - 28.06.2022 14:00","5969","5969","n/e","141","141","n/e","247","247","n/e"
"28.06.2022 14:00 - 28.06.2022 14:15","6029","6029","n/e","144","144","n/e","256","256","n/e"
"28.06.2022 14:15 - 28.06.2022 14:30","5865","5865","n/e","143","143","n/e","251","251","n/e"
"28.06.2022 14:30 - 28.06.2022 14:45","5697","5697","n/e","139","139","n/e","231","231","n/e"
"28.06.2022 14:45 - 28.06.2022 15:00","5530","5530","n/e","134","134","n/e","210","210","n/e"
"28.06.2022 15:00 - 28.06.2022 15:15","5363","5363","n/e","130","130","n/e","191","191","n/e"
"28.06.2022 15:15 - 28.06.2022 15:30","5261","5261","n/e","123","123","n/e","174","174","n/e"
"28.06.2022 15:30 - 28.06.2022 15:45","5161","5161","n/e","115","115","n/e","161","161","n/e"
"28.06.2022 15:45 - 28.06.2022 16:00","5058","5058","n/e","107","107","n/e","148","148","n/e"
"28.06.2022 16:00 - 28.06.2022 16:15","4959","4959","n/e","99","99","n/e","134","134","n/e"
"28.06.2022 16:15 - 28.06.2022 16:30","4785","4785","n/e","93","93","n/e","123","123","n/e"
"28.06.2022 16:30 - 28.06.2022 16:45","4616","4616","n/e","88","88","n/e","116","116","n/e"
"28.06.2022 16:45 - 28.06.2022 17:00","4443","4443","n/e","83","83","n/e","106","106","n/e"
"28.06.2022 17:00 - 28.06.2022 17:15","4273","4273","n/e","78","78","n/e","96","96","n/e"
"28.06.2022 17:15 - 28.06.2022 17:30","3914","3914","n/e","74","74","n/e","92","92","n/e"
"28.06.2022 17:30 - 28.06.2022 17:45","3558","3558","n/e","69","69","n/e","86","86","n/e"
"28.06.2022 17:45 - 28.06.2022 18:00","3199","3199","n/e","65","65","n/e","83","83","n/e"
"28.06.2022 18:00 - 28.06.2022 18:15","2842","2842","n/e","61","61","n/e","82","82","n/e"
"28.06.2022 18:15 - 28.06.2022 18:30","2628","2628","n/e","59","59","n/e","84","84","n/e"
"28.06.2022 18:30 - 28.06.2022 18:45","2416","2416","n/e","59","59","n/e","89","89","n/e"
"28.06.2022 18:45 - 28.06.2022 19:00","2204","2204","n/e","60","60","n/e","94","94","n/e"
"28.06.2022 19:00 - 28.06.2022 19:15","1993","1993","n/e","60","60","n/e","99","99","n/e"
"28.06.2022 19:15 - 28.06.2022 19:30","1800","1800","n/e","63","63","n/e","107","107","n/e"
"28.06.2022 19:30 - 28.06.2022 19:45","1606","1606","n/e","69","69","n/e","115","115","n/e"
"28.06.2022 19:45 - 28.06.2022 20:00","1413","1413","n/e","75","75","n/e","126","126","n/e"
"28.06.2022 20:00 - 28.06.2022 20:15","1218","1218","n/e","81","81","n/e","134","134","n/e"
"28.06.2022 20:15 - 28.06.2022 20:30","1077","1077","n/e","95","95","n/e","161","161","n/e"
"28.06.2022 20:30 - 28.06.2022 20:45","931","931","n/e","118","118","n/e","203","203","n/e"
"28.06.2022 20:45 - 28.06.2022 21:00","789","789","n/e","142","142","n/e","248","248","n/e"
"28.06.2022 21:00 - 28.06.2022 21:15","646","646","n/e","165","165","n/e","288","288","n/e"
"28.06.2022 21:15 - 28.06.2022 21:30","507","507","n/e","186","186","n/e","346","346","n/e"
"28.06.2022 21:30 - 28.06.2022 21:45","370","370","n/e","206","206","n/e","423","423","n/e"
"28.06.2022 21:45 - 28.06.2022 22:00","232","232","n/e","227","227","n/e","499","499","n/e"
"28.06.2022 22:00 - 28.06.2022 22:15","94","94","n/e","247","247","n/e","575","575","n/e"
"28.06.2022 22:15 - 28.06.2022 22:30","70","70","n/e","275","275","n/e","668","668","n/e"
"28.06.2022 22:30 - 28.06.2022 22:45","45","45","n/e","311","311","n/e","777","777","n/e"
"28.06.2022 22:45 - 28.06.2022 23:00","23","23","n/e","348","348","n/e","887","887","n/e"
"28.06.2022 23:00 - 28.06.2022 23:15","0","0","n/e","384","384","n/e","998","998","n/e"
"28.06.2022 23:15 - 28.06.2022 23:30","0","0","n/e","409","409","n/e","1065","1065","n/e"
"28.06.2022 23:30 - 28.06.2022 23:45","0","0","n/e","421","421","n/e","1090","1090","n/e"
"28.06.2022 23:45 - 29.06.2022 00:00","0","0","n/e","433","433","n/e","1117","1117","n/e"
"29.06.2022 00:00 - 29.06.2022 00:15","0","0","n/e","640","640","n/e","1510","1510","n/e"
"29.06.2022 00:15 - 29.06.2022 00:30","0","0","n/e","655","655","n/e","1540","1540","n/e"
"29.06.2022 00:30 - 29.06.2022 00:45","0","0","n/e","677","677","n/e","1573","1573","n/e"
"29.06.2022 00:45 - 29.06.2022 01:00","0","0","n/e","699","699","n/e","1602","1602","n/e"
"29.06.2022 01:00 - 29.06.2022 01:15","0","0","n/e","722","722","n/e","1634","1634","n/e"
"29.06.2022 01:15 - 29.06.2022 01:30","0","0","n/e","741","741","n/e","1662","1662","n/e"
"29.06.2022 01:30 - 29.06.2022 01:45","0","0","n/e","759","759","n/e","1684","1684","n/e"
"29.06.2022 01:45 - 29.06.2022 02:00","0","0","n/e","776","776","n/e","1704","1704","n/e"
"29.06.2022 02:00 - 29.06.2022 02:15","0","0","n/e","793","793","n/e","1726","1726","n/e"
"29.06.2022 02:15 - 29.06.2022 02:30","0","0","n/e","801","801","n/e","1743","1743","n/e"
"29.06.2022 02:30 - 29.06.2022 02:45","0","0","n/e","800","800","n/e","1756","1756","n/e"
"29.06.2022 02:45 - 29.06.2022 03:00","0","0","n/e","799","799","n/e","1766","1766","n/e"
"29.06.2022 03:00 - 29.06.2022 03:15","0","0","n/e","798","798","n/e","1780","1780","n/e"
"29.06.2022 03:15 - 29.06.2022 03:30","0","0","n/e","797","797","n/e","1792","1792","n/e"
"29.06.2022 03:30 - 29.06.2022 03:45","0","0","n/e","795","795","n/e","1801","1801","n/e"
"29.06.2022 03:45 - 29.06.2022 04:00","0","0","n/e","793","793","n/e","1811","1811","n/e"
"29.06.2022 04:00 - 29.06.2022 04:15","0","0","n/e","791","791","n/e","1823","1823","n/e"
"29.06.2022 04:15 - 29.06.2022 04:30","0","0","n/e","788","788","n/e","1831","1831","n/e"
"29.06.2022 04:30 - 29.06.2022 04:45","0","0","n/e","784","784","n/e","1840","1840","n/e"
"29.06.2022 04:45 - 29.06.2022 05:00","0","0","n/e","779","779","n/e","1847","1847","n/e"
"29.06.2022 05:00 - 29.06.2022 05:15","0","0","n/e","775","775","n/e","1855","1855","n/e"
"29.06.2022 05:15 - 29.06.2022 05:30","6","6","n/e","766","766","n/e","1840","1840","n/e"
"29.06.2022 05:30 - 29.06.2022 05:45","15","15","n/e","754","754","n/e","1804","1804","n/e"
"29.06.2022 05:45 - 29.06.2022 06:00","22","22","n/e","742","742","n/e","1770","1770","n/e"
"29.06.2022 06:00 - 29.06.2022 06:15","32","32","n/e","729","729","n/e","1735","1735","n/e"
"29.06.2022 06:15 - 29.06.2022 06:30","155","155","n/e","717","717","n/e","1697","1697","n/e"
"29.06.2022 06:30 - 29.06.2022 06:45","280","280","n/e","705","705","n/e","1662","1662","n/e"
"29.06.2022 06:45 - 29.06.2022 07:00","404","404","n/e","692","692","n/e","1626","1626","n/e"
"29.06.2022 07:00 - 29.06.2022 07:15","527","527","n/e","680","680","n/e","1590","1590","n/e"
"29.06.2022 07:15 - 29.06.2022 07:30","674","674","n/e","669","669","n/e","1552","1552","n/e"
"29.06.2022 07:30 - 29.06.2022 07:45","821","821","n/e","659","659","n/e","1518","1518","n/e"
"29.06.2022 07:45 - 29.06.2022 08:00","968","968","n/e","650","650","n/e","1481","1481","n/e"
"29.06.2022 08:00 - 29.06.2022 08:15","1117","1117","n/e","640","640","n/e","1443","1443","n/e"
"29.06.2022 08:15 - 29.06.2022 08:30","1411","1411","n/e","610","610","n/e","1357","1357","n/e"
"29.06.2022 08:30 - 29.06.2022 08:45","1705","1705","n/e","559","559","n/e","1222","1222","n/e"
"29.06.2022 08:45 - 29.06.2022 09:00","2001","2001","n/e","509","509","n/e","1086","1086","n/e"
"29.06.2022 09:00 - 29.06.2022 09:15","2293","2293","n/e","458","458","n/e","951","951","n/e"
"29.06.2022 09:15 - 29.06.2022 09:30","2604","2604","n/e","408","408","n/e","838","838","n/e"
