"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"03.01.2023 16:00 - 03.01.2023 16:15","285","285","n/e","1553","1553","n/e","3790","3790","n/e"
"03.01.2023 16:15 - 03.01.2023 16:30","223","223","n/e","1562","1562","n/e","3849","3849","n/e"
"03.01.2023 16:30 - 03.01.2023 16:45","164","164","n/e","1572","1572","n/e","3918","3918","n/e"
"03.01.2023 16:45 - 03.01.2023 17:00","101","101","n/e","1583","1583","n/e","3984","3984","n/e"
"03.01.2023 17:00 - 03.01.2023 17:15","40","40","n/e","1594","1594","n/e","4052","4052","n/e"
"03.01.2023 17:15 - 03.01.2023 17:30","30","30","n/e","1599","1599","n/e","4111","4111","n/e"
"03.01.2023 17:30 - 03.01.2023 17:45","21","21","n/e","1598","1598","n/e","4171","4171","n/e"
"03.01.2023 17:45 - 03.01.2023 18:00","8","8","n/e","1596","1596","n/e","4229","4229","n/e"
"03.01.2023 18:00 - 03.01.2023 18:15","0","0","n/e","1595","1595","n/e","4288","4288","n/e"
"03.01.2023 18:15 - 03.01.2023 18:30","0","0","n/e","1594","1594","n/e","4337","4337","n/e"
"03.01.2023 18:30 - 03.01.2023 18:45","0","0","n/e","1594","1594","n/e","4378","4378","n/e"
"03.01.2023 18:45 - 03.01.2023 19:00","0","0","n/e","1594","1594","n/e","4420","4420","n/e"
"03.01.2023 19:00 - 03.01.2023 19:15","0","0","n/e","1593","1593","n/e","4461","4461","n/e"
"03.01.2023 19:15 - 03.01.2023 19:30","0","0","n/e","1593","1593","n/e","4516","4516","n/e"
"03.01.2023 19:30 - 03.01.2023 19:45","0","0","n/e","1593","1593","n/e","4588","4588","n/e"
"03.01.2023 19:45 - 03.01.2023 20:00","0","0","n/e","1592","1592","n/e","4656","4656","n/e"
"03.01.2023 20:00 - 03.01.2023 20:15","0","0","n/e","1592","1592","n/e","4727","4727","n/e"
"03.01.2023 20:15 - 03.01.2023 20:30","0","0","n/e","1592","1592","n/e","4795","4795","n/e"
"03.01.2023 20:30 - 03.01.2023 20:45","0","0","n/e","1592","1592","n/e","4857","4857","n/e"
"03.01.2023 20:45 - 03.01.2023 21:00","0","0","n/e","1592","1592","n/e","4920","4920","n/e"
"03.01.2023 21:00 - 03.01.2023 21:15","0","0","n/e","1592","1592","n/e","4982","4982","n/e"
"03.01.2023 21:15 - 03.01.2023 21:30","0","0","n/e","1595","1595","n/e","5041","5041","n/e"
"03.01.2023 21:30 - 03.01.2023 21:45","0","0","n/e","1600","1600","n/e","5094","5094","n/e"
"03.01.2023 21:45 - 03.01.2023 22:00","0","0","n/e","1606","1606","n/e","5144","5144","n/e"
"03.01.2023 22:00 - 03.01.2023 22:15","0","0","n/e","1611","1611","n/e","5198","5198","n/e"
"03.01.2023 22:15 - 03.01.2023 22:30","0","0","n/e","1616","1616","n/e","5249","5249","n/e"
"03.01.2023 22:30 - 03.01.2023 22:45","0","0","n/e","1620","1620","n/e","5303","5303","n/e"
"03.01.2023 22:45 - 03.01.2023 23:00","0","0","n/e","1625","1625","n/e","5353","5353","n/e"
"03.01.2023 23:00 - 03.01.2023 23:15","0","0","n/e","1629","1629","n/e","5403","5403","n/e"
"03.01.2023 23:15 - 03.01.2023 23:30","0","0","n/e","1634","1634","n/e","5376","5376","n/e"
"03.01.2023 23:30 - 03.01.2023 23:45","0","0","n/e","1639","1639","n/e","5273","5273","n/e"
"03.01.2023 23:45 - 04.01.2023 00:00","0","0","n/e","1644","1644","n/e","5166","5166","n/e"
"04.01.2023 00:00 - 04.01.2023 00:15","0","0","n/e","1649","1649","n/e","5687","5687","n/e"
"04.01.2023 00:15 - 04.01.2023 00:30","0","0","n/e","1651","1651","n/e","5728","5728","n/e"
"04.01.2023 00:30 - 04.01.2023 00:45","0","0","n/e","1651","1651","n/e","5769","5769","n/e"
"04.01.2023 00:45 - 04.01.2023 01:00","0","0","n/e","1650","1650","n/e","5807","5807","n/e"
"04.01.2023 01:00 - 04.01.2023 01:15","0","0","n/e","1650","1650","n/e","5846","5846","n/e"
"04.01.2023 01:15 - 04.01.2023 01:30","0","0","n/e","1650","1650","n/e","5868","5868","n/e"
"04.01.2023 01:30 - 04.01.2023 01:45","0","0","n/e","1651","1651","n/e","5875","5875","n/e"
"04.01.2023 01:45 - 04.01.2023 02:00","0","0","n/e","1652","1652","n/e","5881","5881","n/e"
"04.01.2023 02:00 - 04.01.2023 02:15","0","0","n/e","1653","1653","n/e","5889","5889","n/e"
"04.01.2023 02:15 - 04.01.2023 02:30","0","0","n/e","1654","1654","n/e","5893","5893","n/e"
"04.01.2023 02:30 - 04.01.2023 02:45","0","0","n/e","1655","1655","n/e","5900","5900","n/e"
"04.01.2023 02:45 - 04.01.2023 03:00","0","0","n/e","1656","1656","n/e","5907","5907","n/e"
"04.01.2023 03:00 - 04.01.2023 03:15","0","0","n/e","1657","1657","n/e","5914","5914","n/e"
"04.01.2023 03:15 - 04.01.2023 03:30","0","0","n/e","1658","1658","n/e","5918","5918","n/e"
"04.01.2023 03:30 - 04.01.2023 03:45","0","0","n/e","1659","1659","n/e","5925","5925","n/e"
"04.01.2023 03:45 - 04.01.2023 04:00","0","0","n/e","1660","1660","n/e","5927","5927","n/e"
"04.01.2023 04:00 - 04.01.2023 04:15","0","0","n/e","1661","1661","n/e","5932","5932","n/e"
"04.01.2023 04:15 - 04.01.2023 04:30","0","0","n/e","1662","1662","n/e","5933","5933","n/e"
"04.01.2023 04:30 - 04.01.2023 04:45","0","0","n/e","1663","1663","n/e","5934","5934","n/e"
"04.01.2023 04:45 - 04.01.2023 05:00","0","0","n/e","1664","1664","n/e","5935","5935","n/e"
"04.01.2023 05:00 - 04.01.2023 05:15","0","0","n/e","1665","1665","n/e","5934","5934","n/e"
"04.01.2023 05:15 - 04.01.2023 05:30","0","0","n/e","1666","1666","n/e","5852","5852","n/e"
"04.01.2023 05:30 - 04.01.2023 05:45","0","0","n/e","1666","1666","n/e","5688","5688","n/e"
"04.01.2023 05:45 - 04.01.2023 06:00","0","0","n/e","1667","1667","n/e","5523","5523","n/e"
"04.01.2023 06:00 - 04.01.2023 06:15","0","0","n/e","1668","1668","n/e","5359","5359","n/e"
"04.01.2023 06:15 - 04.01.2023 06:30","0","0","n/e","1668","1668","n/e","5274","5274","n/e"
"04.01.2023 06:30 - 04.01.2023 06:45","0","0","n/e","1668","1668","n/e","5270","5270","n/e"
"04.01.2023 06:45 - 04.01.2023 07:00","0","0","n/e","1668","1668","n/e","5267","5267","n/e"
"04.01.2023 07:00 - 04.01.2023 07:15","0","0","n/e","1668","1668","n/e","5265","5265","n/e"
"04.01.2023 07:15 - 04.01.2023 07:30","0","0","n/e","1668","1668","n/e","5263","5263","n/e"
"04.01.2023 07:30 - 04.01.2023 07:45","0","0","n/e","1667","1667","n/e","5261","5261","n/e"
"04.01.2023 07:45 - 04.01.2023 08:00","0","0","n/e","1665","1665","n/e","5255","5255","n/e"
"04.01.2023 08:00 - 04.01.2023 08:15","0","0","n/e","1664","1664","n/e","5255","5255","n/e"
"04.01.2023 08:15 - 04.01.2023 08:30","0","0","n/e","1662","1662","n/e","5253","5253","n/e"
"04.01.2023 08:30 - 04.01.2023 08:45","0","0","n/e","1660","1660","n/e","5251","5251","n/e"
"04.01.2023 08:45 - 04.01.2023 09:00","0","0","n/e","1658","1658","n/e","5251","5251","n/e"
"04.01.2023 09:00 - 04.01.2023 09:15","0","0","n/e","1655","1655","n/e","5249","5249","n/e"
"04.01.2023 09:15 - 04.01.2023 09:30","11","11","n/e","1653","1653","n/e","5250","5250","n/e"
"04.01.2023 09:30 - 04.01.2023 09:45","21","21","n/e","1651","1651","n/e","5253","5253","n/e"
"04.01.2023 09:45 - 04.01.2023 10:00","36","36","n/e","1649","1649","n/e","5258","5258","n/e"
"04.01.2023 10:00 - 04.01.2023 10:15","46","46","n/e","1647","1647","n/e","5263","5263","n/e"
"04.01.2023 10:15 - 04.01.2023 10:30","109","109","n/e","1645","1645","n/e","5266","5266","n/e"
"04.01.2023 10:30 - 04.01.2023 10:45","169","169","n/e","1642","1642","n/e","5267","5267","n/e"
"04.01.2023 10:45 - 04.01.2023 11:00","233","233","n/e","1640","1640","n/e","5270","5270","n/e"
"04.01.2023 11:00 - 04.01.2023 11:15","291","291","n/e","1638","1638","n/e","5274","5274","n/e"
"04.01.2023 11:15 - 04.01.2023 11:30","320","320","n/e","1635","1635","n/e","5275","5275","n/e"
"04.01.2023 11:30 - 04.01.2023 11:45","346","346","n/e","1634","1634","n/e","5274","5274","n/e"
"04.01.2023 11:45 - 04.01.2023 12:00","375","375","n/e","1632","1632","n/e","5273","5273","n/e"
"04.01.2023 12:00 - 04.01.2023 12:15","401","401","n/e","1631","1631","n/e","5272","5272","n/e"
"04.01.2023 12:15 - 04.01.2023 12:30","415","415","n/e","1629","1629","n/e","5273","5273","n/e"
"04.01.2023 12:30 - 04.01.2023 12:45","429","429","n/e","1628","1628","n/e","5271","5271","n/e"
"04.01.2023 12:45 - 04.01.2023 13:00","440","440","n/e","1627","1627","n/e","5268","5268","n/e"
"04.01.2023 13:00 - 04.01.2023 13:15","453","453","n/e","1627","1627","n/e","5267","5267","n/e"
"04.01.2023 13:15 - 04.01.2023 13:30","573","573","n/e","1626","1626","n/e","5264","5264","n/e"
"04.01.2023 13:30 - 04.01.2023 13:45","689","689","n/e","1626","1626","n/e","5255","5255","n/e"
"04.01.2023 13:45 - 04.01.2023 14:00","810","810","n/e","1627","1627","n/e","5251","5251","n/e"
"04.01.2023 14:00 - 04.01.2023 14:15","930","930","n/e","1627","1627","n/e","5244","5244","n/e"
"04.01.2023 14:15 - 04.01.2023 14:30","887","887","n/e","1627","1627","n/e","5241","5241","n/e"
"04.01.2023 14:30 - 04.01.2023 14:45","847","847","n/e","1627","1627","n/e","5242","5242","n/e"
"04.01.2023 14:45 - 04.01.2023 15:00","808","808","n/e","1628","1628","n/e","5242","5242","n/e"
"04.01.2023 15:00 - 04.01.2023 15:15","768","768","n/e","1628","1628","n/e","5241","5241","n/e"
"04.01.2023 15:15 - 04.01.2023 15:30","700","700","n/e","1628","1628","n/e","5261","5261","n/e"
"04.01.2023 15:30 - 04.01.2023 15:45","636","636","n/e","1629","1629","n/e","5299","5299","n/e"
"04.01.2023 15:45 - 04.01.2023 16:00","568","568","n/e","1629","1629","n/e","5335","5335","n/e"
"04.01.2023 16:00 - 04.01.2023 16:15","503","503","n/e","1630","1630","n/e","5370","5370","n/e"
"04.01.2023 16:15 - 04.01.2023 16:30","399","399","n/e","1631","1631","n/e","5408","5408","n/e"
"04.01.2023 16:30 - 04.01.2023 16:45","296","296","n/e","1633","1633","n/e","5445","5445","n/e"
"04.01.2023 16:45 - 04.01.2023 17:00","193","193","n/e","1634","1634","n/e","5485","5485","n/e"
"04.01.2023 17:00 - 04.01.2023 17:15","89","89","n/e","1636","1636","n/e","5522","5522","n/e"
"04.01.2023 17:15 - 04.01.2023 17:30","66","66","n/e","1638","1638","n/e","5552","5552","n/e"
"04.01.2023 17:30 - 04.01.2023 17:45","45","45","n/e","1639","1639","n/e","5568","5568","n/e"
"04.01.2023 17:45 - 04.01.2023 18:00","22","22","n/e","1641","1641","n/e","5586","5586","n/e"
"04.01.2023 18:00 - 04.01.2023 18:15","0","0","n/e","1642","1642","n/e","5607","5607","n/e"
"04.01.2023 18:15 - 04.01.2023 18:30","0","0","n/e","1642","1642","n/e","5613","5613","n/e"
"04.01.2023 18:30 - 04.01.2023 18:45","0","0","n/e","1642","1642","n/e","5611","5611","n/e"
"04.01.2023 18:45 - 04.01.2023 19:00","0","0","n/e","1641","1641","n/e","5608","5608","n/e"
"04.01.2023 19:00 - 04.01.2023 19:15","0","0","n/e","1640","1640","n/e","5605","5605","n/e"
"04.01.2023 19:15 - 04.01.2023 19:30","0","0","n/e","1640","1640","n/e","5611","5611","n/e"
"04.01.2023 19:30 - 04.01.2023 19:45","0","0","n/e","1641","1641","n/e","5622","5622","n/e"
"04.01.2023 19:45 - 04.01.2023 20:00","0","0","n/e","1642","1642","n/e","5634","5634","n/e"
"04.01.2023 20:00 - 04.01.2023 20:15","0","0","n/e","1643","1643","n/e","5647","5647","n/e"
"04.01.2023 20:15 - 04.01.2023 20:30","0","0","n/e","1644","1644","n/e","5657","5657","n/e"
"04.01.2023 20:30 - 04.01.2023 20:45","0","0","n/e","1645","1645","n/e","5668","5668","n/e"
"04.01.2023 20:45 - 04.01.2023 21:00","0","0","n/e","1646","1646","n/e","5675","5675","n/e"
"04.01.2023 21:00 - 04.01.2023 21:15","0","0","n/e","1647","1647","n/e","5685","5685","n/e"
"04.01.2023 21:15 - 04.01.2023 21:30","0","0","n/e","1648","1648","n/e","5691","5691","n/e"
"04.01.2023 21:30 - 04.01.2023 21:45","0","0","n/e","1648","1648","n/e","5695","5695","n/e"
"04.01.2023 21:45 - 04.01.2023 22:00","0","0","n/e","1649","1649","n/e","5700","5700","n/e"
"04.01.2023 22:00 - 04.01.2023 22:15","0","0","n/e","1649","1649","n/e","5705","5705","n/e"
"04.01.2023 22:15 - 04.01.2023 22:30","0","0","n/e","1649","1649","n/e","5691","5691","n/e"
"04.01.2023 22:30 - 04.01.2023 22:45","0","0","n/e","1648","1648","n/e","5664","5664","n/e"
"04.01.2023 22:45 - 04.01.2023 23:00","0","0","n/e","1647","1647","n/e","5636","5636","n/e"
"04.01.2023 23:00 - 04.01.2023 23:15","0","0","n/e","1646","1646","n/e","5606","5606","n/e"
"04.01.2023 23:15 - 04.01.2023 23:30","0","0","n/e","1645","1645","n/e","5517","5517","n/e"
"04.01.2023 23:30 - 04.01.2023 23:45","0","0","n/e","1645","1645","n/e","5366","5366","n/e"
"04.01.2023 23:45 - 05.01.2023 00:00","0","0","n/e","1645","1645","n/e","5213","5213","n/e"
"05.01.2023 00:00 - 05.01.2023 00:15","0","0","n/e","1610","1610","n/e","5283","5283","n/e"
"05.01.2023 00:15 - 05.01.2023 00:30","0","0","n/e","1605","1605","n/e","5253","5253","n/e"
"05.01.2023 00:30 - 05.01.2023 00:45","0","0","n/e","1599","1599","n/e","5227","5227","n/e"
"05.01.2023 00:45 - 05.01.2023 01:00","0","0","n/e","1592","1592","n/e","5201","5201","n/e"
"05.01.2023 01:00 - 05.01.2023 01:15","0","0","n/e","1585","1585","n/e","5177","5177","n/e"
"05.01.2023 01:15 - 05.01.2023 01:30","0","0","n/e","1583","1583","n/e","5146","5146","n/e"
"05.01.2023 01:30 - 05.01.2023 01:45","0","0","n/e","1584","1584","n/e","5106","5106","n/e"
"05.01.2023 01:45 - 05.01.2023 02:00","0","0","n/e","1585","1585","n/e","5064","5064","n/e"
"05.01.2023 02:00 - 05.01.2023 02:15","0","0","n/e","1587","1587","n/e","5028","5028","n/e"
"05.01.2023 02:15 - 05.01.2023 02:30","0","0","n/e","1588","1588","n/e","4988","4988","n/e"
"05.01.2023 02:30 - 05.01.2023 02:45","0","0","n/e","1590","1590","n/e","4945","4945","n/e"
"05.01.2023 02:45 - 05.01.2023 03:00","0","0","n/e","1592","1592","n/e","4905","4905","n/e"
"05.01.2023 03:00 - 05.01.2023 03:15","0","0","n/e","1594","1594","n/e","4865","4865","n/e"
"05.01.2023 03:15 - 05.01.2023 03:30","0","0","n/e","1594","1594","n/e","4823","4823","n/e"
"05.01.2023 03:30 - 05.01.2023 03:45","0","0","n/e","1594","1594","n/e","4777","4777","n/e"
"05.01.2023 03:45 - 05.01.2023 04:00","0","0","n/e","1594","1594","n/e","4729","4729","n/e"
"05.01.2023 04:00 - 05.01.2023 04:15","0","0","n/e","1594","1594","n/e","4684","4684","n/e"
"05.01.2023 04:15 - 05.01.2023 04:30","0","0","n/e","1593","1593","n/e","4634","4634","n/e"
"05.01.2023 04:30 - 05.01.2023 04:45","0","0","n/e","1593","1593","n/e","4576","4576","n/e"
"05.01.2023 04:45 - 05.01.2023 05:00","0","0","n/e","1593","1593","n/e","4519","4519","n/e"
"05.01.2023 05:00 - 05.01.2023 05:15","0","0","n/e","1593","1593","n/e","4462","4462","n/e"
"05.01.2023 05:15 - 05.01.2023 05:30","0","0","n/e","1592","1592","n/e","4398","4398","n/e"
"05.01.2023 05:30 - 05.01.2023 05:45","0","0","n/e","1589","1589","n/e","4324","4324","n/e"
"05.01.2023 05:45 - 05.01.2023 06:00","0","0","n/e","1587","1587","n/e","4248","4248","n/e"
"05.01.2023 06:00 - 05.01.2023 06:15","0","0","n/e","1585","1585","n/e","4174","4174","n/e"
"05.01.2023 06:15 - 05.01.2023 06:30","0","0","n/e","1582","1582","n/e","4100","4100","n/e"
"05.01.2023 06:30 - 05.01.2023 06:45","0","0","n/e","1578","1578","n/e","4028","4028","n/e"
"05.01.2023 06:45 - 05.01.2023 07:00","0","0","n/e","1574","1574","n/e","3956","3956","n/e"
"05.01.2023 07:00 - 05.01.2023 07:15","0","0","n/e","1571","1571","n/e","3883","3883","n/e"
"05.01.2023 07:15 - 05.01.2023 07:30","0","0","n/e","1560","1560","n/e","3789","3789","n/e"
"05.01.2023 07:30 - 05.01.2023 07:45","0","0","n/e","1542","1542","n/e","3683","3683","n/e"
"05.01.2023 07:45 - 05.01.2023 08:00","0","0","n/e","1524","1524","n/e","3575","3575","n/e"
"05.01.2023 08:00 - 05.01.2023 08:15","0","0","n/e","1506","1506","n/e","3465","3465","n/e"
"05.01.2023 08:15 - 05.01.2023 08:30","0","0","n/e","1480","1480","n/e","3347","3347","n/e"
"05.01.2023 08:30 - 05.01.2023 08:45","0","0","n/e","1446","1446","n/e","3224","3224","n/e"
"05.01.2023 08:45 - 05.01.2023 09:00","0","0","n/e","1412","1412","n/e","3100","3100","n/e"
"05.01.2023 09:00 - 05.01.2023 09:15","0","0","n/e","1379","1379","n/e","2976","2976","n/e"
"05.01.2023 09:15 - 05.01.2023 09:30","89","89","n/e","1338","1338","n/e","2859","2859","n/e"
"05.01.2023 09:30 - 05.01.2023 09:45","180","180","n/e","1288","1288","n/e","2746","2746","n/e"
"05.01.2023 09:45 - 05.01.2023 10:00","268","268","n/e","1239","1239","n/e","2631","2631","n/e"
"05.01.2023 10:00 - 05.01.2023 10:15","358","358","n/e","1190","1190","n/e","2518","2518","n/e"
"05.01.2023 10:15 - 05.01.2023 10:30","703","703","n/e","1147","1147","n/e","2416","2416","n/e"
"05.01.2023 10:30 - 05.01.2023 10:45","1047","1047","n/e","1108","1108","n/e","2321","2321","n/e"
"05.01.2023 10:45 - 05.01.2023 11:00","1389","1389","n/e","1070","1070","n/e","2229","2229","n/e"
"05.01.2023 11:00 - 05.01.2023 11:15","1735","1735","n/e","1031","1031","n/e","2134","2134","n/e"
"05.01.2023 11:15 - 05.01.2023 11:30","1846","1846","n/e","989","989","n/e","2043","2043","n/e"
"05.01.2023 11:30 - 05.01.2023 11:45","1961","1961","n/e","942","942","n/e","1957","1957","n/e"
"05.01.2023 11:45 - 05.01.2023 12:00","2070","2070","n/e","895","895","n/e","1870","1870","n/e"
"05.01.2023 12:00 - 05.01.2023 12:15","2183","2183","n/e","848","848","n/e","1786","1786","n/e"
"05.01.2023 12:15 - 05.01.2023 12:30","2234","2234","n/e","806","806","n/e","1703","1703","n/e"
"05.01.2023 12:30 - 05.01.2023 12:45","2284","2284","n/e","769","769","n/e","1627","1627","n/e"
"05.01.2023 12:45 - 05.01.2023 13:00","2335","2335","n/e","732","732","n/e","1549","1549","n/e"
"05.01.2023 13:00 - 05.01.2023 13:15","2387","2387","n/e","694","694","n/e","1471","1471","n/e"
"05.01.2023 13:15 - 05.01.2023 13:30","2283","2283","n/e","669","669","n/e","1402","1402","n/e"
"05.01.2023 13:30 - 05.01.2023 13:45","2176","2176","n/e","656","656","n/e","1340","1340","n/e"
"05.01.2023 13:45 - 05.01.2023 14:00","2072","2072","n/e","644","644","n/e","1276","1276","n/e"
"05.01.2023 14:00 - 05.01.2023 14:15","1971","1971","n/e","631","631","n/e","1214","1214","n/e"
"05.01.2023 14:15 - 05.01.2023 14:30","1893","1893","n/e","612","612","n/e","1156","1156","n/e"
"05.01.2023 14:30 - 05.01.2023 14:45","1819","1819","n/e","586","586","n/e","1104","1104","n/e"
"05.01.2023 14:45 - 05.01.2023 15:00","1744","1744","n/e","560","560","n/e","1051","1051","n/e"
"05.01.2023 15:00 - 05.01.2023 15:15","1666","1666","n/e","535","535","n/e","997","997","n/e"
"05.01.2023 15:15 - 05.01.2023 15:30","1539","1539","n/e","512","512","n/e","948","948","n/e"
"05.01.2023 15:30 - 05.01.2023 15:45","1411","1411","n/e","492","492","n/e","906","906","n/e"
"05.01.2023 15:45 - 05.01.2023 16:00","1286","1286","n/e","472","472","n/e","864","864","n/e"
"05.01.2023 16:00 - 05.01.2023 16:15","1157","1157","n/e","452","452","n/e","820","820","n/e"
"05.01.2023 16:15 - 05.01.2023 16:30","890","890","n/e","463","463","n/e","815","815","n/e"
"05.01.2023 16:30 - 05.01.2023 16:45","623","623","n/e","506","506","n/e","852","852","n/e"
"05.01.2023 16:45 - 05.01.2023 17:00","357","357","n/e","549","549","n/e","886","886","n/e"
"05.01.2023 17:00 - 05.01.2023 17:15","87","87","n/e","591","591","n/e","925","925","n/e"
"05.01.2023 17:15 - 05.01.2023 17:30","67","67","n/e","625","625","n/e","969","969","n/e"
"05.01.2023 17:30 - 05.01.2023 17:45","45","45","n/e","651","651","n/e","1021","1021","n/e"
"05.01.2023 17:45 - 05.01.2023 18:00","20","20","n/e","676","676","n/e","1072","1072","n/e"
"05.01.2023 18:00 - 05.01.2023 18:15","0","0","n/e","702","702","n/e","1125","1125","n/e"
"05.01.2023 18:15 - 05.01.2023 18:30","0","0","n/e","737","737","n/e","1190","1190","n/e"
"05.01.2023 18:30 - 05.01.2023 18:45","0","0","n/e","782","782","n/e","1264","1264","n/e"
"05.01.2023 18:45 - 05.01.2023 19:00","0","0","n/e","827","827","n/e","1339","1339","n/e"
"05.01.2023 19:00 - 05.01.2023 19:15","0","0","n/e","872","872","n/e","1416","1416","n/e"
"05.01.2023 19:15 - 05.01.2023 19:30","0","0","n/e","935","935","n/e","1511","1511","n/e"
"05.01.2023 19:30 - 05.01.2023 19:45","0","0","n/e","1015","1015","n/e","1631","1631","n/e"
"05.01.2023 19:45 - 05.01.2023 20:00","0","0","n/e","1095","1095","n/e","1752","1752","n/e"
"05.01.2023 20:00 - 05.01.2023 20:15","0","0","n/e","1175","1175","n/e","1872","1872","n/e"
"05.01.2023 20:15 - 05.01.2023 20:30","0","0","n/e","1233","1233","n/e","1996","1996","n/e"
"05.01.2023 20:30 - 05.01.2023 20:45","0","0","n/e","1269","1269","n/e","2125","2125","n/e"
"05.01.2023 20:45 - 05.01.2023 21:00","0","0","n/e","1306","1306","n/e","2255","2255","n/e"
"05.01.2023 21:00 - 05.01.2023 21:15","0","0","n/e","1342","1342","n/e","2385","2385","n/e"
"05.01.2023 21:15 - 05.01.2023 21:30","0","0","n/e","1374","1374","n/e","2508","2508","n/e"
"05.01.2023 21:30 - 05.01.2023 21:45","0","0","n/e","1403","1403","n/e","2623","2623","n/e"
"05.01.2023 21:45 - 05.01.2023 22:00","0","0","n/e","1433","1433","n/e","2735","2735","n/e"
"05.01.2023 22:00 - 05.01.2023 22:15","0","0","n/e","1462","1462","n/e","2849","2849","n/e"
"05.01.2023 22:15 - 05.01.2023 22:30","0","0","n/e","1484","1484","n/e","2925","2925","n/e"
"05.01.2023 22:30 - 05.01.2023 22:45","0","0","n/e","1501","1501","n/e","2963","2963","n/e"
"05.01.2023 22:45 - 05.01.2023 23:00","0","0","n/e","1517","1517","n/e","3001","3001","n/e"
"05.01.2023 23:00 - 05.01.2023 23:15","0","0","n/e","1533","1533","n/e","3038","3038","n/e"
"05.01.2023 23:15 - 05.01.2023 23:30","0","0","n/e","1544","1544","n/e","3078","3078","n/e"
"05.01.2023 23:30 - 05.01.2023 23:45","0","0","n/e","1549","1549","n/e","3117","3117","n/e"
"05.01.2023 23:45 - 06.01.2023 00:00","0","0","n/e","1555","1555","n/e","3158","3158","n/e"
"06.01.2023 00:00 - 06.01.2023 00:15","0","0","n/e","1562","1562","n/e","3698","3698","n/e"
"06.01.2023 00:15 - 06.01.2023 00:30","0","0","n/e","1568","1568","n/e","3750","3750","n/e"
